Date,Price,Open,High,Low,Change %
2017/5/3,6.8989,6.8966,6.899,6.8907,0.04%
2017/5/4,6.8962,6.8968,6.8988,6.8901,-0.04%
2017/5/5,6.9031,6.8938,6.9032,6.8938,0.10%
2017/5/8,6.9045,6.8993,6.9067,6.8991,0.02%
2017/5/9,6.9074,6.9075,6.9095,6.9052,0.04%
2017/5/10,6.9032,6.9071,6.9094,6.897,-0.06%
2017/5/11,6.9037,6.9034,6.908,6.9016,0.01%
2017/5/12,6.8994,6.9014,6.907,6.8994,-0.06%
2017/5/15,6.893,6.9002,6.9032,6.893,-0.09%
2017/5/16,6.8867,6.8926,6.8964,6.8845,-0.09%
2017/5/17,6.8819,6.8887,6.8963,6.8819,-0.07%
2017/5/18,6.8893,6.8849,6.8969,6.8848,0.11%
2017/5/19,6.885,6.89,6.8974,6.8848,-0.06%
2017/5/22,6.8864,6.8865,6.8961,6.8835,0.02%
2017/5/23,6.89,6.8848,6.8941,6.8818,0.05%
2017/5/24,6.8899,6.8896,6.8959,6.8895,0.00%
2017/5/25,6.8689,6.8899,6.8899,6.8653,-0.30%
2017/5/26,6.8556,6.8703,6.8703,6.849,-0.19%
2017/5/29,6.8556,6.8556,6.8556,6.8556,0.00%
2017/5/30,6.8556,6.8556,6.8556,6.8556,0.00%
2017/5/31,6.8101,6.8528,6.8529,6.8101,-0.66%
2017/6/1,6.8078,6.8056,6.8119,6.7879,-0.03%
2017/6/2,6.8117,6.8052,6.8242,6.8045,0.06%
2017/6/5,6.804,6.7986,6.8059,6.7973,-0.11%
2017/6/6,6.7953,6.8037,6.8037,6.7926,-0.13%
2017/6/7,6.7957,6.7863,6.7978,6.7862,0.01%
2017/6/8,6.8003,6.7963,6.8013,6.7938,0.07%
2017/6/9,6.798,6.7961,6.8041,6.7955,-0.03%
2017/6/12,6.7982,6.795,6.7996,6.7948,0.00%
2017/6/13,6.799,6.7971,6.7995,6.7965,0.01%
2017/6/14,6.7917,6.7988,6.8006,6.7887,-0.11%
2017/6/15,6.8079,6.7896,6.8079,6.7896,0.24%
2017/6/16,6.8104,6.8048,6.8162,6.8046,0.04%
2017/6/19,6.8195,6.8112,6.8199,6.8063,0.13%
2017/6/20,6.8292,6.8187,6.836,6.8182,0.14%
2017/6/21,6.8295,6.8305,6.8363,6.825,0.00%
2017/6/22,6.8348,6.83,6.8364,6.8275,0.08%
2017/6/23,6.8367,6.8346,6.8454,6.8346,0.03%
2017/6/26,6.8411,6.8339,6.8468,6.8339,0.06%
2017/6/27,6.8126,6.8408,6.8466,6.8088,-0.42%
2017/6/28,6.7998,6.8114,6.8114,6.7944,-0.19%
2017/6/29,6.787,6.8014,6.8014,6.7749,-0.19%
2017/6/30,6.7809,6.7856,6.7856,6.7614,-0.09%
2017/7/3,6.8007,6.7781,6.8013,6.7781,0.29%
2017/7/4,6.8007,6.8007,6.803,6.7971,0.00%
2017/7/5,6.8015,6.8005,6.8035,6.7936,0.01%
2017/7/6,6.8015,6.802,6.8074,6.7977,0.00%
2017/7/7,6.8059,6.8011,6.8059,6.7969,0.06%
2017/7/10,6.8036,6.8049,6.8049,6.7998,-0.03%
2017/7/11,6.8025,6.8041,6.8086,6.7997,-0.02%
2017/7/12,6.7877,6.8022,6.8022,6.7868,-0.22%
2017/7/13,6.7835,6.7874,6.7874,6.7766,-0.06%
2017/7/14,6.7758,6.7842,6.786,6.7692,-0.11%
2017/7/17,6.77,6.7751,6.7763,6.7654,-0.09%
2017/7/18,6.7463,6.7703,6.7703,6.7416,-0.35%
2017/7/19,6.7519,6.7458,6.7591,6.7458,0.08%
2017/7/20,6.7595,6.7536,6.7744,6.7536,0.11%
2017/7/21,6.7669,6.7576,6.7705,6.7555,0.11%
2017/7/24,6.7511,6.7687,6.7687,6.7507,-0.23%
2017/7/25,6.7511,6.7504,6.7568,6.7425,0.00%
2017/7/26,6.7539,6.7504,6.7595,6.7504,0.04%
2017/7/27,6.743,6.755,6.755,6.725,-0.16%
2017/7/28,6.7374,6.7422,6.7498,6.7364,-0.08%
2017/7/31,6.7265,6.7387,6.7387,6.7232,-0.16%
2017/8/1,6.7181,6.7252,6.7252,6.7157,-0.12%
2017/8/2,6.7219,6.7189,6.7297,6.7189,0.06%
2017/8/3,6.7169,6.7219,6.733,6.7169,-0.07%
2017/8/4,6.7289,6.7167,6.7305,6.7149,0.18%
2017/8/7,6.7214,6.7264,6.729,6.7171,-0.11%
2017/8/8,6.7065,6.7222,6.7222,6.6966,-0.22%
2017/8/9,6.6739,6.7068,6.7075,6.6708,-0.49%
2017/8/10,6.6475,6.6734,6.6734,6.6464,-0.40%
2017/8/11,6.6647,6.6495,6.6801,6.6495,0.26%
2017/8/14,6.6711,6.6618,6.6727,6.657,0.10%
2017/8/15,6.6855,6.6705,6.6864,6.669,0.22%
2017/8/16,6.6916,6.686,6.6981,6.6825,0.09%
2017/8/17,6.6755,6.6925,6.6925,6.6657,-0.24%
2017/8/18,6.6713,6.6743,6.6828,6.6677,-0.06%
2017/8/21,6.6656,6.6726,6.6762,6.6656,-0.09%
2017/8/22,6.6624,6.6654,6.6654,6.6546,-0.05%
2017/8/23,6.6589,6.662,6.6693,6.6585,-0.05%
2017/8/24,6.662,6.6589,6.6661,6.6541,0.05%
2017/8/25,6.6497,6.6632,6.6707,6.6463,-0.18%
2017/8/28,6.6159,6.6467,6.6467,6.6159,-0.51%
2017/8/29,6.5968,6.622,6.625,6.5938,-0.29%
2017/8/30,6.5944,6.597,6.5998,6.5823,-0.04%
2017/8/31,6.5899,6.5927,6.6025,6.5876,-0.07%
2017/9/1,6.5591,6.5927,6.5927,6.5516,-0.47%
2017/9/4,6.531,6.5593,6.5604,6.5216,-0.43%
2017/9/5,6.5388,6.5312,6.5579,6.5194,0.12%
2017/9/6,6.524,6.5364,6.5485,6.5194,-0.23%
2017/9/7,6.4865,6.5256,6.5321,6.4855,-0.57%
2017/9/8,6.4817,6.4873,6.4873,6.439,-0.07%
2017/9/11,6.5297,6.5093,6.5303,6.5016,0.74%
2017/9/12,6.5354,6.5274,6.5498,6.5272,0.09%
2017/9/13,6.543,6.5364,6.5431,6.5236,0.12%
2017/9/14,6.556,6.544,6.5601,6.544,0.20%
2017/9/15,6.5526,6.5545,6.5552,6.5388,-0.05%
2017/9/18,6.5741,6.5477,6.5759,6.5473,0.33%
2017/9/19,6.5838,6.5762,6.6006,6.5758,0.15%
2017/9/20,6.5749,6.5849,6.5849,6.5675,-0.14%
2017/9/21,6.5899,6.5739,6.6041,6.5739,0.23%
2017/9/22,6.5911,6.5873,6.5996,6.5732,0.02%
2017/9/25,6.6212,6.5919,6.6226,6.5919,0.46%
2017/9/26,6.6401,6.618,6.6418,6.6144,0.29%
2017/9/27,6.6425,6.6371,6.6447,6.6321,0.04%
2017/9/28,6.664,6.6437,6.678,6.6437,0.32%
2017/9/29,6.6534,6.6571,6.6821,6.6368,-0.16%
2017/10/2,6.6534,6.6534,6.6534,6.6534,0.00%
2017/10/3,6.6534,6.6534,6.6534,6.6534,0.00%
2017/10/4,6.6534,6.6534,6.6534,6.6534,0.00%
2017/10/5,6.6534,6.6534,6.6534,6.6534,0.00%
2017/10/6,6.6534,6.6534,6.6534,6.6534,0.00%
2017/10/9,6.6255,6.6553,6.6571,6.6221,-0.42%
2017/10/10,6.5715,6.6237,6.6237,6.5715,-0.82%
2017/10/11,6.5902,6.5724,6.6003,6.5724,0.28%
2017/10/12,6.588,6.5896,6.5997,6.5838,-0.03%
2017/10/13,6.5796,6.5866,6.5886,6.5737,-0.13%
2017/10/16,6.5899,6.5799,6.5944,6.5742,0.16%
2017/10/17,6.6235,6.59,6.6248,6.5899,0.51%
2017/10/18,6.6274,6.6244,6.629,6.608,0.06%
2017/10/19,6.6151,6.6275,6.6391,6.6126,-0.19%
2017/10/20,6.6205,6.6145,6.6271,6.605,0.08%
2017/10/23,6.64,6.6205,6.6411,6.6205,0.29%
2017/10/24,6.6358,6.6403,6.6403,6.627,-0.06%
2017/10/25,6.639,6.6375,6.6492,6.6351,0.05%
2017/10/26,6.6426,6.6384,6.6435,6.6319,0.05%
2017/10/27,6.6514,6.6408,6.6632,6.6407,0.13%
2017/10/30,6.6465,6.6481,6.6526,6.6445,-0.07%
2017/10/31,6.6349,6.6461,6.6461,6.625,-0.17%
2017/11/1,6.6029,6.6339,6.6385,6.6011,-0.48%
2017/11/2,6.6089,6.6039,6.6132,6.5851,0.09%
2017/11/3,6.639,6.6098,6.6399,6.6066,0.46%
2017/11/6,6.6338,6.6387,6.6434,6.6303,-0.08%
2017/11/7,6.64,6.6321,6.6421,6.6224,0.09%
2017/11/8,6.628,6.6411,6.6467,6.6256,-0.18%
2017/11/9,6.6403,6.6274,6.6441,6.6266,0.19%
2017/11/10,6.6414,6.6394,6.6465,6.6361,0.02%
2017/11/13,6.6405,6.65,6.6531,6.6386,-0.01%
2017/11/14,6.6363,6.6397,6.645,6.6343,-0.06%
2017/11/15,6.6235,6.6385,6.6388,6.6158,-0.19%
2017/11/16,6.6307,6.6235,6.6406,6.6235,0.11%
2017/11/17,6.6267,6.6296,6.6373,6.6242,-0.06%
2017/11/20,6.635,6.6295,6.6422,6.6295,0.13%
2017/11/21,6.6296,6.6331,6.645,6.6277,-0.08%
2017/11/22,6.6102,6.6281,6.6343,6.6092,-0.29%
2017/11/23,6.5835,6.6131,6.6131,6.5761,-0.40%
2017/11/24,6.6022,6.5765,6.6085,6.5762,0.28%
2017/11/27,6.5969,6.6,6.6072,6.596,-0.08%
2017/11/28,6.6076,6.6028,6.612,6.5938,0.16%
2017/11/29,6.6094,6.6053,6.6119,6.5947,0.03%
2017/11/30,6.6128,6.6143,6.6212,6.606,0.05%
2017/12/1,6.6174,6.6112,6.6194,6.6082,0.07%
2017/12/4,6.6197,6.6113,6.6212,6.6113,0.03%
2017/12/5,6.6191,6.6163,6.62,6.6126,-0.01%
2017/12/6,6.6149,6.6173,6.6208,6.6118,-0.06%
2017/12/7,6.6193,6.617,6.6212,6.6145,0.07%
2017/12/8,6.6212,6.6184,6.6219,6.6152,0.03%
2017/12/11,6.6186,6.6162,6.6188,6.615,-0.04%
2017/12/12,6.6215,6.6151,6.6235,6.6151,0.04%
2017/12/13,6.6174,6.6199,6.623,6.6164,-0.06%
2017/12/14,6.6096,6.6046,6.6117,6.6042,-0.12%
2017/12/15,6.6093,6.607,6.6117,6.6064,0.00%
2017/12/18,6.6164,6.6122,6.619,6.612,0.11%
2017/12/19,6.6047,6.6159,6.6185,6.6022,-0.18%
2017/12/20,6.5785,6.604,6.6066,6.5758,-0.40%
2017/12/21,6.5847,6.5595,6.5885,6.555,0.09%
2017/12/22,6.5774,6.5819,6.5859,6.5694,-0.11%
2017/12/25,6.5397,6.5708,6.5732,6.5388,-0.57%
2017/12/26,6.5453,6.5398,6.5584,6.5354,0.09%
2017/12/27,6.5568,6.5418,6.5598,6.5418,0.18%
2017/12/28,6.5334,6.5542,6.5598,6.5304,-0.36%
2017/12/29,6.5067,6.5274,6.5304,6.5027,-0.41%
2018/1/1,6.5067,6.5067,6.5067,6.5067,0.00%
2018/1/2,6.4933,6.4963,6.5054,6.492,-0.21%
2018/1/3,6.503,6.497,6.5126,6.497,0.15%
2018/1/4,6.4933,6.5034,6.5111,6.4926,-0.15%
2018/1/5,6.4887,6.4813,6.491,6.4794,-0.07%
2018/1/8,6.4998,6.4768,6.5015,6.4768,0.17%
2018/1/9,6.5297,6.5069,6.533,6.5011,0.46%
2018/1/10,6.5081,6.5328,6.5373,6.5031,-0.33%
2018/1/11,6.4958,6.5133,6.5179,6.4916,-0.19%
2018/1/12,6.461,6.4886,6.4906,6.4536,-0.54%
2018/1/15,6.4371,6.4521,6.456,6.4189,-0.37%
2018/1/16,6.444,6.4391,6.4477,6.4266,0.11%
2018/1/17,6.4343,6.4273,6.4404,6.4199,-0.15%
2018/1/18,6.4203,6.4373,6.4437,6.4177,-0.22%
2018/1/19,6.404,6.4056,6.4112,6.3926,-0.25%
2018/1/22,6.4053,6.4102,6.4156,6.3999,0.02%
2018/1/23,6.4047,6.3948,6.4139,6.3948,-0.01%
2018/1/24,6.37,6.397,6.4013,6.3696,-0.54%
2018/1/25,6.3238,6.3579,6.36,6.3185,-0.73%
2018/1/26,6.3201,6.3261,6.3344,6.3119,-0.06%
2018/1/29,6.3375,6.3296,6.3398,6.3267,0.28%
2018/1/30,6.3239,6.3371,6.3478,6.3197,-0.21%
2018/1/31,6.2888,6.3302,6.3353,6.2882,-0.56%
2018/2/1,6.2995,6.2956,6.3096,6.2885,0.17%
2018/2/2,6.3014,6.2823,6.3041,6.2707,0.03%
2018/2/5,6.29,6.3064,6.3097,6.2867,-0.18%
2018/2/6,6.2833,6.2978,6.301,6.2689,-0.11%
2018/2/7,6.2694,6.2645,6.2703,6.2565,-0.22%
2018/2/8,6.327,6.2899,6.3449,6.2854,0.92%
2018/2/9,6.2969,6.3253,6.3318,6.2933,-0.48%
2018/2/12,6.3275,6.2939,6.3328,6.2875,0.49%
2018/2/13,6.341,6.3281,6.3505,6.324,0.21%
2018/2/14,6.3482,6.3393,6.3574,6.3339,0.11%
2018/2/15,6.3482,6.3482,6.3482,6.3482,0.00%
2018/2/16,6.3482,6.3482,6.3482,6.3482,0.00%
2018/2/19,6.3482,6.3482,6.3482,6.3482,0.00%
2018/2/20,6.3482,6.3482,6.3482,6.3482,0.00%
2018/2/21,6.3482,6.3482,6.3482,6.3482,0.00%
2018/2/22,6.35,6.3479,6.3655,6.3456,0.03%
2018/2/23,6.3373,6.3498,6.3523,6.3354,-0.20%
2018/2/26,6.316,6.3266,6.3281,6.3078,-0.34%
2018/2/27,6.317,6.3001,6.3172,6.2932,0.02%
2018/2/28,6.3311,6.3345,6.3369,6.3247,0.22%
2018/3/1,6.3582,6.3295,6.3602,6.3295,0.43%
2018/3/2,6.3454,6.3446,6.3627,6.3406,-0.20%
2018/3/5,6.3495,6.3285,6.3496,6.3281,0.06%
2018/3/6,6.3098,6.335,6.3479,6.3098,-0.63%
2018/3/7,6.3255,6.3269,6.3333,6.3196,0.25%
2018/3/8,6.3422,6.3333,6.3424,6.3262,0.26%
2018/3/9,6.3325,6.3501,6.3557,6.3325,-0.15%
2018/3/12,6.33,6.3301,6.3352,6.3241,-0.04%
2018/3/13,6.3216,6.3223,6.3363,6.3216,-0.13%
2018/3/14,6.318,6.322,6.3261,6.31,-0.06%
2018/3/15,6.3221,6.308,6.3244,6.3071,0.06%
2018/3/16,6.335,6.3352,6.3377,6.3259,0.20%
2018/3/19,6.3322,6.3372,6.3397,6.3302,-0.04%
2018/3/20,6.334,6.3255,6.3344,6.3246,0.03%
2018/3/21,6.3232,6.3364,6.3373,6.3232,-0.17%
2018/3/22,6.335,6.3156,6.3361,6.3155,0.19%
2018/3/23,6.316,6.3351,6.3382,6.316,-0.30%
2018/3/26,6.2734,6.3139,6.3208,6.2734,-0.67%
2018/3/27,6.2831,6.2596,6.2866,6.246,0.15%
2018/3/28,6.2979,6.2706,6.301,6.2705,0.24%
2018/3/29,6.2898,6.2993,6.3063,6.2832,-0.13%
2018/3/30,6.2753,6.2855,6.2882,6.266,-0.23%
2018/4/2,6.2805,6.2692,6.2843,6.2692,0.08%
2018/4/3,6.2899,6.2833,6.2915,6.2833,0.15%
2018/4/4,6.3052,6.2898,6.3098,6.2851,0.24%
2018/4/5,6.3052,6.3052,6.3052,6.3052,0.00%
2018/4/6,6.3052,6.3052,6.3052,6.3052,0.00%
2018/4/9,6.307,6.3031,6.3203,6.2975,0.03%
2018/4/10,6.2832,6.3079,6.3102,6.2828,-0.38%
2018/4/11,6.269,6.2855,6.2911,6.268,-0.23%
2018/4/12,6.2915,6.2736,6.2942,6.2734,0.36%
2018/4/13,6.275,6.2896,6.2953,6.275,-0.26%
2018/4/16,6.2765,6.2763,6.2874,6.2755,0.02%
2018/4/17,6.2826,6.2736,6.2871,6.2735,0.10%
2018/4/18,6.2744,6.287,6.2919,6.2721,-0.13%
2018/4/19,6.2791,6.281,6.2831,6.2633,0.07%
2018/4/20,6.2965,6.2888,6.2984,6.2837,0.28%
2018/4/23,6.3171,6.2965,6.3173,6.2895,0.33%
2018/4/24,6.3065,6.3223,6.3227,6.3055,-0.17%
2018/4/25,6.3266,6.3064,6.3299,6.3034,0.32%
2018/4/26,6.3365,6.3273,6.3369,6.3214,0.16%
2018/4/27,6.3332,6.3368,6.3472,6.3281,-0.05%
2018/4/30,6.3332,6.3332,6.3332,6.3332,0.00%
2018/5/1,6.3332,6.3332,6.3332,6.3332,0.00%
2018/5/2,6.3624,6.354,6.3659,6.354,0.46%
2018/5/3,6.3537,6.3633,6.3712,6.3472,-0.14%
2018/5/4,6.3627,6.3482,6.3669,6.3449,0.14%
2018/5/7,6.3667,6.3528,6.3694,6.3488,0.06%
2018/5/8,6.3706,6.3647,6.3708,6.3605,0.06%
2018/5/9,6.3624,6.3784,6.3861,6.3606,-0.13%
2018/5/10,6.3492,6.373,6.3742,6.3448,-0.21%
2018/5/11,6.3341,6.3376,6.3491,6.3255,-0.24%
2018/5/14,6.3392,6.3338,6.3438,6.3338,0.08%
2018/5/15,6.3778,6.3422,6.3804,6.3422,0.61%
2018/5/16,6.3715,6.3766,6.3804,6.3647,-0.10%
2018/5/17,6.3671,6.3723,6.3723,6.3574,-0.07%
2018/5/18,6.38,6.373,6.3817,6.3691,0.20%
2018/5/21,6.3835,6.3797,6.3947,6.3775,0.05%
2018/5/22,6.3675,6.375,6.3793,6.3657,-0.25%
2018/5/23,6.3885,6.3695,6.3913,6.3695,0.33%
2018/5/24,6.3783,6.3896,6.3972,6.3773,-0.16%
2018/5/25,6.3918,6.3883,6.3929,6.3849,0.21%
2018/5/28,6.3993,6.3893,6.4007,6.3887,0.12%
2018/5/29,6.4176,6.4088,6.423,6.4047,0.29%
2018/5/30,6.419,6.4207,6.4345,6.4161,0.02%
2018/5/31,6.4103,6.4174,6.4175,6.3995,-0.14%
2018/6/1,6.4204,6.4098,6.4217,6.4095,0.16%
2018/6/4,6.41,6.423,6.4279,6.4062,-0.16%
2018/6/5,6.4061,6.4065,6.4145,6.4001,-0.06%
2018/6/6,6.3884,6.4072,6.4072,6.3862,-0.28%
2018/6/7,6.3921,6.3899,6.3987,6.3897,0.06%
2018/6/8,6.4066,6.4005,6.4148,6.4004,0.23%
2018/6/11,6.4017,6.4068,6.4101,6.4012,-0.08%
2018/6/12,6.4028,6.411,6.4122,6.4022,0.02%
2018/6/13,6.3984,6.4133,6.414,6.3969,-0.07%
2018/6/14,6.4017,6.3986,6.4048,6.3929,0.05%
2018/6/15,6.4394,6.4195,6.4394,6.4131,0.59%
2018/6/18,6.4394,6.4394,6.4394,6.4394,0.00%
2018/6/19,6.4852,6.4428,6.4853,6.4428,0.71%
2018/6/20,6.4738,6.4655,6.4811,6.4655,-0.18%
2018/6/21,6.4932,6.4819,6.5093,6.4819,0.30%
2018/6/22,6.5059,6.4947,6.5098,6.4947,0.20%
2018/6/25,6.54,6.5039,6.5474,6.5039,0.52%
2018/6/26,6.5793,6.5373,6.5818,6.5369,0.60%
2018/6/27,6.6046,6.5859,6.6199,6.5859,0.38%
2018/6/28,6.6271,6.6181,6.6335,6.609,0.34%
2018/6/29,6.621,6.6305,6.6429,6.6085,-0.09%
2018/7/2,6.668,6.6317,6.6681,6.6311,0.71%
2018/7/3,6.6425,6.7089,6.7225,6.641,-0.38%
2018/7/4,6.6325,6.6403,6.6403,6.604,-0.15%
2018/7/5,6.6371,6.6298,6.6478,6.6298,0.07%
2018/7/6,6.6435,6.638,6.6685,6.638,0.10%
2018/7/9,6.6161,6.6429,6.6444,6.6135,-0.41%
2018/7/10,6.6298,6.5983,6.6354,6.5983,0.21%
2018/7/11,6.6812,6.6734,6.6832,6.6563,0.78%
2018/7/12,6.6677,6.7022,6.7064,6.6633,-0.20%
2018/7/13,6.6917,6.6578,6.7054,6.6525,0.36%
2018/7/16,6.6911,6.6919,6.7087,6.6751,-0.01%
2018/7/17,6.7065,6.6931,6.7081,6.676,0.23%
2018/7/18,6.7196,6.7065,6.7233,6.6986,0.20%
2018/7/19,6.7751,6.7249,6.7881,6.7242,0.83%
2018/7/20,6.7709,6.779,6.8155,6.7699,-0.06%
2018/7/23,6.7929,6.7536,6.7965,6.7403,0.32%
2018/7/24,6.7914,6.8146,6.8248,6.7913,-0.02%
2018/7/25,6.7697,6.7951,6.8088,6.7573,-0.32%
2018/7/26,6.7927,6.7424,6.7958,6.7423,0.34%
2018/7/27,6.8137,6.808,6.8409,6.8018,0.31%
2018/7/30,6.815,6.8208,6.8437,6.815,0.02%
2018/7/31,6.8127,6.8349,6.845,6.8127,-0.03%
2018/8/1,6.8227,6.8294,6.8369,6.7957,0.15%
2018/8/2,6.8428,6.8094,6.8514,6.8093,0.29%
2018/8/3,6.8332,6.8584,6.8949,6.8332,-0.14%
2018/8/6,6.8535,6.8276,6.8541,6.801,0.30%
2018/8/7,6.8317,6.8509,6.8658,6.8223,-0.32%
2018/8/8,6.8357,6.8067,6.8414,6.8002,0.06%
2018/8/9,6.821,6.8276,6.8381,6.813,-0.22%
2018/8/10,6.8471,6.836,6.861,6.8308,0.38%
2018/8/13,6.8912,6.8763,6.8913,6.8699,0.64%
2018/8/14,6.8842,6.8872,6.8973,6.8799,-0.10%
2018/8/15,6.9347,6.8921,6.9348,6.8878,0.73%
2018/8/16,6.8825,6.9227,6.9227,6.8816,-0.75%
2018/8/17,6.8775,6.8687,6.8967,6.8687,-0.07%
2018/8/20,6.8577,6.8626,6.8694,6.8467,-0.29%
2018/8/21,6.8472,6.8382,6.8523,6.8338,-0.15%
2018/8/22,6.8417,6.8389,6.849,6.8389,-0.08%
2018/8/23,6.8777,6.8559,6.8799,6.8558,0.53%
2018/8/24,6.807,6.8755,6.8947,6.807,-1.03%
2018/8/27,6.8156,6.8168,6.8266,6.8064,0.13%
2018/8/28,6.803,6.8134,6.8214,6.7984,-0.18%
2018/8/29,6.8213,6.8013,6.8299,6.8013,0.27%
2018/8/30,6.8445,6.8216,6.8446,6.8216,0.34%
2018/8/31,6.8315,6.8472,6.8485,6.823,-0.19%
2018/9/3,6.8228,6.8434,6.8469,6.8174,-0.13%
2018/9/4,6.8442,6.824,6.8453,6.8061,0.31%
2018/9/5,6.8305,6.8303,6.8469,6.8292,-0.20%
2018/9/6,6.8355,6.8298,6.8424,6.8239,0.07%
2018/9/7,6.8438,6.8333,6.8498,6.8265,0.12%
2018/9/10,6.8556,6.8479,6.8668,6.8479,0.17%
2018/9/11,6.873,6.8656,6.8791,6.8582,0.25%
2018/9/12,6.8606,6.8736,6.8826,6.8606,-0.18%
2018/9/13,6.8447,6.8368,6.8542,6.8283,-0.23%
2018/9/14,6.869,6.8447,6.869,6.8447,0.36%
2018/9/17,6.857,6.8695,6.8781,6.8558,-0.17%
2018/9/18,6.8615,6.8552,6.8806,6.8552,0.07%
2018/9/19,6.8483,6.8653,6.8676,6.8473,-0.19%
2018/9/20,6.8468,6.8515,6.8583,6.8403,-0.02%
2018/9/21,6.8571,6.8357,6.8604,6.8337,0.15%
2018/9/24,6.8571,6.8571,6.8571,6.8571,0.00%
2018/9/25,6.8665,6.8608,6.8842,6.8605,0.14%
2018/9/26,6.8786,6.8748,6.8803,6.8708,0.18%
2018/9/27,6.8902,6.8788,6.8933,6.87,0.17%
2018/9/28,6.8689,6.8872,6.8904,6.8678,-0.31%
2018/10/1,6.8689,6.8689,6.8689,6.8689,0.00%
2018/10/2,6.8689,6.8689,6.8689,6.8689,0.00%
2018/10/3,6.8689,6.8689,6.8689,6.8689,0.00%
2018/10/4,6.8689,6.8689,6.8689,6.8689,0.00%
2018/10/5,6.8689,6.8689,6.8689,6.8689,0.00%
2018/10/8,6.9307,6.904,6.9339,6.8947,0.90%
2018/10/9,6.9228,6.93,6.93,6.9082,-0.11%
2018/10/10,6.9242,6.9227,6.9259,6.9169,0.02%
2018/10/11,6.8899,6.9243,6.935,6.8899,-0.50%
2018/10/12,6.9224,6.8915,6.9322,6.8915,0.47%
2018/10/15,6.9168,6.9232,6.9336,6.9164,-0.08%
2018/10/16,6.912,6.9153,6.9277,6.9071,-0.07%
2018/10/17,6.9275,6.9115,6.9298,6.9114,0.22%
2018/10/18,6.9376,6.9349,6.9429,6.934,0.15%
2018/10/19,6.9297,6.9402,6.9422,6.9267,-0.11%
2018/10/22,6.9474,6.932,6.9477,6.932,0.26%
2018/10/23,6.9383,6.9453,6.9454,6.9358,-0.13%
2018/10/24,6.944,6.9405,6.9456,6.9369,0.08%
2018/10/25,6.9489,6.9442,6.9527,6.9422,0.07%
2018/10/26,6.9435,6.9535,6.9652,6.9351,-0.08%
2018/10/29,6.9619,6.9402,6.9629,6.9401,0.26%
2018/10/30,6.9672,6.9615,6.972,6.9592,0.08%
2018/10/31,6.9756,6.968,6.9783,6.9638,0.12%
2018/11/1,6.9233,6.9686,6.9724,6.9216,-0.75%
2018/11/2,6.8907,6.9108,6.9328,6.8689,-0.47%
2018/11/5,6.9257,6.8902,6.9308,6.8902,0.51%
2018/11/6,6.9195,6.9268,6.9307,6.9137,-0.09%
2018/11/7,6.92,6.9256,6.9435,6.9145,0.01%
2018/11/8,6.9345,6.9254,6.9394,6.9254,0.21%
2018/11/9,6.9567,6.9399,6.9567,6.9399,0.32%
2018/11/12,6.9635,6.9519,6.9704,6.949,0.10%
2018/11/13,6.956,6.9657,6.971,6.9496,-0.11%
2018/11/14,6.9505,6.9491,6.9551,6.9463,-0.08%
2018/11/15,6.9392,6.9428,6.9473,6.9329,-0.16%
2018/11/16,6.938,6.9392,6.9518,6.9297,-0.02%
2018/11/19,6.942,6.9348,6.9472,6.9347,0.06%
2018/11/20,6.9452,6.9438,6.9468,6.9367,0.05%
2018/11/21,6.927,6.9435,6.9519,6.927,-0.26%
2018/11/22,6.932,6.9316,6.9389,6.923,0.07%
2018/11/23,6.9485,6.9328,6.9496,6.932,0.24%
2018/11/26,6.9407,6.9466,6.9481,6.9341,-0.11%
2018/11/27,6.9515,6.9491,6.9552,6.9446,0.16%
2018/11/28,6.9539,6.9499,6.9574,6.9499,0.03%
2018/11/29,6.9425,6.9437,6.9477,6.9353,-0.16%
2018/11/30,6.9605,6.9496,6.9605,6.9449,0.26%
2018/12/3,6.8831,6.9275,6.9367,6.8831,-1.11%
2018/12/4,6.8373,6.8836,6.8916,6.8338,-0.67%
2018/12/5,6.8567,6.8518,6.8712,6.8458,0.28%
2018/12/6,6.8827,6.8559,6.897,6.8559,0.38%
2018/12/7,6.8757,6.88,6.8919,6.8682,-0.10%
2018/12/10,6.9117,6.8918,6.9182,6.886,0.52%
2018/12/11,6.9,6.9185,6.9185,6.895,-0.17%
2018/12/12,6.88,6.8849,6.8951,6.8769,-0.29%
2018/12/13,6.8816,6.8776,6.8837,6.8641,0.02%
2018/12/14,6.9077,6.8883,6.9078,6.8869,0.38%
2018/12/17,6.8972,6.9009,6.9035,6.8927,-0.15%
2018/12/18,6.8951,6.8917,6.9017,6.8882,-0.03%
2018/12/19,6.8922,6.8908,6.8983,6.8873,-0.04%
2018/12/20,6.8851,6.905,6.915,6.8836,-0.10%
2018/12/21,6.9065,6.8818,6.9078,6.8818,0.31%
2018/12/24,6.8991,6.9078,6.9131,6.8949,-0.11%
2018/12/25,6.8872,6.8961,6.8979,6.8765,-0.17%
2018/12/26,6.8854,6.8873,6.8919,6.8761,-0.03%
2018/12/27,6.8663,6.8899,6.8964,6.8635,-0.28%
2018/12/28,6.8785,6.8648,6.8785,6.85,0.18%
2018/12/31,6.8785,6.8785,6.8785,6.8785,0.00%
2019/1/1,6.8785,6.8785,6.8785,6.8785,0.00%
2019/1/2,6.862,6.8631,6.8694,6.8506,-0.24%
